sample_id,premise,hypothesis,n_agents,m_examples,label,predicted,result
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,3,16,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,5,16,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,9,16,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,1,32,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,3,32,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,5,32,0,0.0,1
8313,"Four men and three women, all in their beach attire, hang around a small cliff by the ocean as one man is about to dive into the water.",People in beach attire,9,32,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,1,1,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,3,1,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,5,1,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,9,1,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,1,4,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,3,4,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,5,4,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,9,4,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,1,8,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,3,8,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,5,8,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,9,8,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,1,16,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,3,16,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,5,16,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,9,16,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,1,32,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,3,32,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,5,32,0,0.0,1
3100,"A man in a tie-dyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap, as well as a harmonica near his mouth.",A guy is next to a dog while holding some musical instruments.,9,32,0,0.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,1,1,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,3,1,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,5,1,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,9,1,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,1,4,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,3,4,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,5,4,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,9,4,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,1,8,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,3,8,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,5,8,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,9,8,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,1,16,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,3,16,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,5,16,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,9,16,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,1,32,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,3,32,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,5,32,1,1.0,1
5703,A girl bounces in a bounce house.,A girl is bouncing around at a friend birthday party.,9,32,1,1.0,1
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,1,1,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,3,1,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,5,1,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,9,1,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,1,4,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,3,4,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,5,4,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,9,4,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,1,8,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,3,8,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,5,8,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,9,8,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,1,16,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,3,16,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,5,16,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,9,16,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,1,32,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,3,32,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,5,32,-1,0.0,0
3898,Three girls jumping in front of a house's flower garden.,The girls are having fun,9,32,-1,0.0,0
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,1,1,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,3,1,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,5,1,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,9,1,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,1,4,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,3,4,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,5,4,2,2.0,1
5440,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A doctor prescribes some medicine.,9,4,2,2.0,1
